funder,year,region,county,nonprofit,amount,city,type,category
El Pomar Foundation,2011,Heart of Colorado,Fremont,Upper Arkansas Area Council of Governments,35000,Canon City,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Fremont,Upper Arkansas Area Council of Governments,25000,Canon City,General Operating,"Community, Public Affairs",
El Pomar Foundation,2011,Heart of Colorado,Fremont,Loaves and Fishes Ministries of Fremont County,5000,Canon City,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Fremont,Manna House,3000,Florence,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Fremont,Upper Arkansas Area Council of Governments,10000,Canon City,Program,Emergency Assistance      ,
El Pomar Foundation,2011,Heart of Colorado,Fremont,"Boys and Girls Club of Fremont County, Inc.",10000,Canon City,General Operating,Children and Youth Services,
El Pomar Foundation,2011,Heart of Colorado,Fremont,"Colorado Court Appointed Special Advocates, Inc.",1500,Canon City,Program,Abuse & Neglect Prevention,
El Pomar Foundation,2011,Heart of Colorado,Fremont,Fremont County Public Health,18000,Canon City,Other,Health                                                                     ,
El Pomar Foundation,2011,Heart of Colorado,Fremont,Fremont County Public Health,24000,Canon City,Other,Health                                                                     ,
El Pomar Foundation,2011,Heart of Colorado,Fremont,Manna House,3000,Florence,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Fremont,St. Thomas More Hospital Foundation,12500,Canon City,Event,Health                                                                     ,
El Pomar Foundation,2011,Heart of Colorado,Fremont,Young Life,1500,Canon City,Program,Children and Youth Services,
El Pomar Foundation,2011,Heart of Colorado,Lake,"Advocates of Lake County, Inc.",3000,Leadville,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Lake,First Presbyterian Church,1000,Leadville,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Lake,Lake County Human Services,9000,Leadville,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Lake,St. George Episcopal Church,5000,Leadville,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Park,Boys and Girls Club of South Park,20000,Fairplay,General Operating,Children and Youth Services,
El Pomar Foundation,2011,Heart of Colorado,Park,"A Hand Up, Not a Hand Out",4000,Hartsel,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Park,Harris Park Bible Church,1500,Bailey,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Park,"Park County Crisis Center, Inc.",2000,Bailey,Program,"Housing, Homeless shelters",
El Pomar Foundation,2011,Heart of Colorado,Park,Park County Human Services,3000,Fairplay,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Park,Park County Senior Coalition,3000,Fairplay,Other,"Community, Public Affairs",
El Pomar Foundation,2011,Heart of Colorado,Park,Rocky Mountain Rural Health,4000,Fairplay,Other,Health                                                                     ,
El Pomar Foundation,2011,Heart of Colorado,Park,South Park Food Bank,3000,Fairplay,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Park,"A Hand Up, Not a Hand Out",1500,Hartsel,General Operating,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Park,Boys and Girls Club of South Park,10000,Fairplay,General Operating,Children and Youth Services,
El Pomar Foundation,2011,Heart of Colorado,Park,Boys and Girls Club of South Park,15000,Fairplay,General Operating,Children and Youth Services,
El Pomar Foundation,2011,Heart of Colorado,Park,Rocky Mountain Rural Health,20000,Fairplay,Other,Health                                                                     ,
El Pomar Foundation,2011,Heart of Colorado,Park,Rocky Mountain Rural Health,21000,Fairplay,Program,Health                                                                     ,
El Pomar Foundation,2011,Heart of Colorado,Summit,"Summit County Community Care Clinic, Inc.",5000,Frisco,Program,Health                                                                     ,
El Pomar Foundation,2011,Heart of Colorado,Summit,Summit County Family Resource Center,4500,Dillon,Program,Emergency Assistance      ,
El Pomar Foundation,2011,Heart of Colorado,Summit,Summit County Human Services,4500,Frisco,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Summit,"Advocates for Victims of Assault, Inc.",1500,Frisco,General Operating,"Domestic Violence Shelters, Services",
El Pomar Foundation,2011,Heart of Colorado,Summit,Summit Community Care Clinic,1500,Frisco,General Operating,Health                                                                     ,
El Pomar Foundation,2011,Heart of Colorado,Summit,Summit County Family Resource Center,90000,Dillon,Other,"Community, Public Affairs",
El Pomar Foundation,2011,Heart of Colorado,Summit,Summit County Family Resource Center,1500,Dillon,General Operating,"Community, Public Affairs",
El Pomar Foundation,2011,Heart of Colorado,Teller,"Prospect Home Care & Hospice, Inc.",5000,Woodland Park,General Operating,Health                                                                     ,
El Pomar Foundation,2011,Heart of Colorado,Teller,Community Coalition for Families and Children,10000,Divide,General Operating,"Community, Public Affairs",
El Pomar Foundation,2011,Heart of Colorado,Teller,Habitat for Humanity of Teller County,5000,Woodland Park,General Operating,"Housing, Homeless shelters",
El Pomar Foundation,2011,Heart of Colorado,Teller,Little Chapel of the Hills,5000,Divide,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Teller,Cresson Dance,1500,Cripple Creek,Student Aid/Scholarship,"Arts, Culture & Humanities ",
El Pomar Foundation,2011,Heart of Colorado,Teller,Community Coalition for Families and Children,7500,Divide,General Operating,"community, Public Affairs",
El Pomar Foundation,2011,Heart of Colorado,Teller,"Teller County Regional Animal Shelter, Inc.",2500,Divide,Capital,Animal Protection and Welfare,
El Pomar Foundation,2011,Heart of Colorado,Teller,City of Woodland Park,5000,Woodland Park,Other,"Community, Public Affairs",
El Pomar Foundation,2011,Heart of Colorado,Teller,Help the Needy,5000,Woodland Park,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Teller,Little Chapel of the Hills,5000,Divide,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Teller,Teller County Department of Social Services,10000,Woodland Park,Program,,
El Pomar Foundation,2011,Heart of Colorado,Teller,Teller Senior Coalition,7500,Woodland Park,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Teller,"Woodland Park Community Cupboard, Inc.",7500,Woodland Park,Program,Human Services,
El Pomar Foundation,2011,Heart of Colorado,Teller,Cripple Creek-Victor High School,5000,Cripple Creek,Other,Education,
Gates Family Foundation,2011,Heart of Colorado,Fremont,Canon City Park & Recreation District,21000,Canon City,Capital,"Environment, Conservation",
Helen K. and Arthur E. Johnson Foundation,2011,Heart of Colorado,Chaffee,"Colorado Farm to Table, Inc.",20000,Salida,General Operating,Human Services,
Helen K. and Arthur E. Johnson Foundation,2011,Heart of Colorado,Chaffee,"Colorado Farm to Table, Inc.",20000,Salida,General Operating,Human Services,
Helen K. and Arthur E. Johnson Foundation,2011,Heart of Colorado,Chaffee,"Colorado Farm to Table, Inc.",5000,Salida,General Operating,Human Services,
Helen K. and Arthur E. Johnson Foundation,2011,Heart of Colorado,Park,Boys and Girls Club of South Park,12500,Fairplay,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2011,Heart of Colorado,Park,Boys and Girls Club of South Park,10000,Fairplay,General Operating,Children and Youth Services,
Helen K. and Arthur E. Johnson Foundation,2011,Heart of Colorado,Teller,"Prospect Home Care & Hospice, Inc.",37350,Woodland Park,General Operating,Hospice,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Chaffee,Boys & Girls Clubs of Chaffee County,35000,Salida,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Chaffee,Chaffee County Health & Human Services,25000,Salida,Program,Health                                                                     ,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Chaffee,Southern Chaffee County Regional Library District,21206,Salida,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Chaffee,"Chaffee County Montessori School, Inc.",15000,Salida,Student Aid/Scholarship,Education,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Custer,Custer County Transitions,15000,Westcliffe,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Custer,Custer County Transitions,10000,Westcliffe,General Operating,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Fremont,Park Avenue Preschool,23000,Canon City,General Operating,Education,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Lake,Lake County School District R-1,39000,Leadville,Other,Education,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Lake,Full Circle of Lake County,10000,Leadville,Program,,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Park,Park County School District RE-2,35000,Fairplay,Program,Education,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Park,Boys & Girls Club of South Park,25000,Fairplay,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Summit,Summit County Family Resource Center,30000,Dillon,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Summit,Summit County Department of Human Services,20000,Frisco,Program,"Community, Public Affairs",
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Summit,Family Wellness Center,10000,Frisco,Other,Education,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Teller,Community Coalition for Families and Children,15000,Divide,Program,Children and Youth Services,
Temple Hoyne Buell Foundation,2011,Heart of Colorado,Teller,Woodland Park Pregnancy Center,5000,Woodland Park,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Heart of Colorado,Chaffee,Chaffee County,55000,Salida,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Heart of Colorado,Chaffee,Chaffee People's Clinic,105000,Salida,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Heart of Colorado,Park,Park County School District RE-2,35483,Fairplay,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Heart of Colorado,Park,Rocky Mountian Rural Health,81649,Fairplay,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Heart of Colorado,Summit,Summit Community Care Clinic,268751,Frisco,Program,Health                                                                     ,
The Colorado Health Foundation,2011,Heart of Colorado,Summit,Summit County Child Care Resource and Referral Agency,95076,Dillon,Program,Health                                                                     ,
The Colorado Trust,2011,Heart of Colorado,Chaffee,Ark-Valley Humane Society,1000,Buena Vista,General Operating,Animal Protection and Welfare,
The Colorado Trust,2011,Heart of Colorado,Chaffee,Ark-Valley Humane Society,1000,Buena Vista,General Operating,Animal Protection and Welfare,
The Colorado Trust,2011,Heart of Colorado,Chaffee,Ark-Valley Humane Society,1200,Buena Vista,General Operating,Animal Protection and Welfare,
The Colorado Trust,2011,Heart of Colorado,Chaffee,Ark-Valley Humane Society,1000,Buena Vista,General Operating,Animal Protection and Welfare,
The Colorado Trust,2011,Heart of Colorado,Summit,"Footprints Adventures, Inc.",5000,Frisco,General Operating,Children and Youth Services,
The Colorado Trust,2011,Heart of Colorado,Teller,Teller/Park Early Childhood Council,37148.74,Divide,General Operating,Education,
Adolph Coors Foundation,2012,Heart of Colorado,Teller,Community Coalition for Families & Children,10000,Divide,General Operating,"Community, Public Affairs",,,,,
Adolph Coors Foundation,2012,Heart of Colorado,Teller,"Prospect Home Care- Hospice, Inc.",10000,Woodland Park,General Operating,Hospice,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Fremont,Loaves and Fishes Ministries of Fremont County ,5000,Canon City,Program,Food/Shelter/Homeless,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Fremont,Arkansas Valley Ambulance,5000,Cotopaxi,General Operating,Health and Hospice,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Fremont,Fremont Regional Hospice,5000,Canon City,Program,Health and Hospice,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Park,Park County Sheriff's Office,7500,Fairplay,Program,"Civic, Community and Capacity Building",,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Park,"PeaceWorks, Inc. ",5000,Bailey,General Operating,Crisis Intervention ,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Park,Boys and Girls Club of South Park,5000,Fairplay,General Operating,Youth Development,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Park,Bristlecone Montessori School,5000,Alma,General Operating,Youth Development,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Teller,Community Partnership Family Resource Center,7500,Divide,General Operating,Self Sufficiency,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Teller,"The Canon City Golden Age Council, Inc. ",7500,Canon City,General Operating,Senior Programs,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Chaffee,Alliance Against Domestic Abuse,5000,Salida,General Operating,Crisis Intervention ,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Chaffee,Valley to Valley Senior Care Center,5000,Salida,General Operating,Senior Programs,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Chaffee,Boys and Girls Club of Chaffee County,5000,Salida,General Operating,Youth Development,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Chaffee,Chaffee County Montessori School,5000,Salida,General Operating,Youth Development,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Custer,All Aboard Westcliffe,5000,Westcliffe,Program,"Civic, Community and Capacity Building",,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Lake,Partnership for Lake County Recreation,5000,Leadville,Program,"Civic, Community and Capacity Building",,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Lake,St. Vincent Hospital Foundation,10000,Leadville,Program,Health and Hospice,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Lake,"Full Circle of Lake County, Inc.",7500,Leadville,General Operating,Youth Development,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Summit,Breckenridge Montessori,5000,Breckenridge,Program,Youth Development,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Summit,CASA of the Continental Divide,5000,Dillon,General Operating,Youth Development,,,,,
Anschutz Family Foundation,2012,Heart of Colorado,Summit,Summit County Youth and Family Services,5000,Frisco,Program,Youth Development,,,,,
AV Hunter Trust,2012,Heart of Colorado,Summit,Breckenridge Outdoor Education Center,15000,Breckenridge,Program,Disabled,11/19/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Fremont,"Canon City Golden Age Center, Inc.",10000,Canon City,Program,Seniors,11/19/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Fremont,Senior Services Solutions Plus,5000,Canon City,General Operating,Seniors,11/19/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Fremont,"Canon City Golden Age Center, Inc.",5000,Canon City,General Operating,Seniors,12/18/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Fremont,Senior Services Solutions Plus,5000,Canon City,General Operating,Seniors,12/18/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Summit,CASA of the Continental Divide,5000,Dillon,General Operating,Youth,8/27/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Lake,St. George Community Meals,15000,Leadville,General Operating,Indigent,5/21/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Lake,"Full Circle of Lake County, Inc.",10000,Leadville,Program,Indigent,11/19/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Lake,The Center,30000,Leadville,Program,Youth,11/19/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Lake,St. George Community Meals,5000,Leadville,General Operating,Indigent,12/18/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Chaffee,Colorado Farm to Table,12500,Salida,General Operating,Indigent,5/21/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Chaffee,Valley to Valley Senior Care Center,7500,Salida,General Operating,Seniors,11/19/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Chaffee,Colorado Farm to Table,5000,Salida,General Operating,Indigent,12/18/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Chaffee,Valley to Valley Senior Care Center,5000,Salida,General Operating,Seniors,12/18/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Teller,Habitat for Humanity of Teller County,10000,Woodland Park,General Operating,Indigent,8/27/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Teller,"Prospect Home Care & Hospice, Inc.",10000,Woodland Park,Program,Seniors,11/19/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Teller,Teller Senior Coalition,5000,Woodland Park,General Operating,Seniors,11/19/12,,,,
AV Hunter Trust,2012,Heart of Colorado,Teller,Teller Senior Coalition,5000,Woodland Park,General Operating,Seniors,12/18/12,,,,
Boettcher Foundation,2012,Heart of Colorado,Park,Mountain Peace Shelter,15000,Bailey,Capital,,,,,,
Boettcher Foundation,2012,Heart of Colorado,Park,"South Park Historical Foundation, Inc.",15000,Fairplay,Capital,,,,,,
Boettcher Foundation,2012,Heart of Colorado,Lake,Advocates of Lake County,20000,Leadville,Capital,,,,,,
Caring for Colorado Foundation,2012,Heart of Colorado,Park,Rocky Mountain Rural Health,65568,Fairplay,Program,Health,997 dated Oct 2011 through Sept 2012 ,,,,
Caring for Colorado Foundation,2012,Heart of Colorado,Fremont,Fremont County Public Health Agency,30540,Ca�on City,Program,Health,990 dated Oct 2011 through Sept 2012 ,,,,
Caring for Colorado Foundation,2012,Heart of Colorado,Fremont,"RAMROD, Inc.",50000,Cotopaxi,Program,Health,994 dated Oct 2011 through Sept 2012 ,,,,
Caring for Colorado Foundation,2012,Heart of Colorado,Summit,Summit Community Care Clinic,58240,Frisco,Program,Health,1005 dated Oct 2011 through Sept 2012 ,,,,
Caring for Colorado Foundation,2012,Heart of Colorado,Teller,"Prospect Home Care and Hospice, Inc.",25000,Woodland Park,Program,Health,992 dated Oct 2011 through Sept 2012 ,,,,
Daniels Fund,2012,Heart of Colorado,Fremont,Ca�on City Golden Age Council,10000,Canon City ,General Operating,Aging,,,,,
Daniels Fund,2012,Heart of Colorado,Fremont,Florence Senior Community Center,10000,Florence,Capital,Aging,,,,,
Daniels Fund,2012,Heart of Colorado,Fremont,Fremont Regional Hospice,12000,Canon City,Program,Aging,,,,,
Daniels Fund,2012,Heart of Colorado,Teller,Help the Needy,25000,Woodland Park,General Operating,Homeless and Disadvantaged,,,,,
Daniels Fund,2012,Heart of Colorado,Chaffee,Boys & Girls Club of Chaffee County,20000,Salida,Program,Youth Development,,,,,
El Pomar Foundation,2012,Heart of Colorado,Chaffee,Boys and Girls Clubs of Chaffee County,20000,Salida,General Operating,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Chaffee,"Salida Area Parks, Open-space and Trails",10000,Salida,Program,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Chaffee,Chaffee County Habitat for Humanity,10000,Buena Vista,Program ,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Chaffee,Chaffee County Department of Human Services,5000,Salida,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Chaffee,New Caring and Sharing,2000,Salida,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Chaffee,Society of First Presbyterian church of Salida,7500,Salida,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Chaffee,Boys and Girls Clubs of Chaffee County,1000,Salida,Program,Child and Youth Services,,,,,
El Pomar Foundation,2012,Heart of Colorado,Chaffee,Boys and Girls Club of Chaffee County,2500,Salida,Program,Youth Development,,,,,
El Pomar Foundation,2012,Heart of Colorado,Chaffee,Boys and Girls Club of Chaffee County,15000,Salida,General Operating,Youth Development,,,,,
El Pomar Foundation,2012,Heart of Colorado,Chaffee,Boys and Girls Club of Chaffee County,2500,Salida,General Operating,Youth Development,,,,,
El Pomar Foundation,2012,Heart of Colorado,Chaffee,"Chaffee County Early Childhood Council, Inc.",2500,Salida,General Operating,Education ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Chaffee,Chaffe County Public Health,5000,Salida,Program,Health,,,,,
El Pomar Foundation,2012,Heart of Colorado,Chaffee,Full Circle Center for Community Restorative Justice,2500,Salida,General Operating,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Chaffee,"Friends of the CCFPD Firefighters, Inc.",10000,Buena Vista,Program,"Public safety, Emergency relief",,,,,
El Pomar Foundation,2012,Heart of Colorado,Custer,Custer County Transitions,5000,Westcliffe,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Custer,Hope Evangelical Lutheran Church,5000,Westcliffe,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Custer,"Custer 2020, Inc.",2000,Westcliffe,Program,Youth Development,,,,,
El Pomar Foundation,2012,Heart of Colorado,Custer,"All Aboard Westcliffe, Inc.",1000,Westcliffe,Program,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Custer,Custer County Public Health Agency,11666,Westcliffe,Program,Health,,,,,
El Pomar Foundation,2012,Heart of Colorado,Custer,Custer County Public Health Agency,15000,Westcliffe,Program,Health,,,,,
El Pomar Foundation,2012,Heart of Colorado,Custer,Wet Mountain Valley Community Foundation,1500,Westcliffe,Program,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Custer,Wet Mountain Fire Protection District,20000,Westcliffe,Program,"Public safety, Emergency relief",,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,Boys and Girls Clubs of Fremont County,15000,Ca�on City,General Operating,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,Penrose Senior Center Club,2500,Penrose,General Operating,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,Town of Rockvale,10000,Rockvale,Program,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,Kinder Haus Childcare Center,5000,Florence,General Operating,Education ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,Ramrod,9000,Cotopaxi,General Operating,Health,,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,Loaves and Fishes Ministries of Fremont County,7500,Ca�on City,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,Manna House,3000,Florence,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,Upper Arkansas Area Council of Governments,15000,Ca�on City,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,"Boys and Girls Clubs of Fremont County, Inc.",1500,Ca�on City,Program,Child and Youth Services,,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,Upper Arkansas Area Council of Governments,1500,Ca�on City,Program,Child and Youth Services,,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,"Boys and Girls Clubs of Fremont County, Inc.",15000,Ca�on City,General Operating,Youth Development,,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,"Boys and Girls Clubs of Fremont County, Inc.",2500,Ca�on City,General Operating,Youth Development,,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,Fremont County Public Health,11666,Ca�on City,Program,Child and Youth Services,,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,Upper Arkansas Area Council of Governments,5000,Ca�on City,General Operating,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,Younglife,2500,Ca�on City,Program,Youth Development,,,,,
El Pomar Foundation,2012,Heart of Colorado,Fremont,Younglife,2500,Ca�on City,Program,Youth Development,,,,,
El Pomar Foundation,2012,Heart of Colorado,Park,Fair View Horse Rescue,2000,Fairplay,Program,Animal Protection and Welfare,,,,,
El Pomar Foundation,2012,Heart of Colorado,Park,South Park Good Samaritan Fund for Animals,2000,Fairplay,Program,Animal Protection and Welfare,,,,,
El Pomar Foundation,2012,Heart of Colorado,Park,"A Hand Up, Not a Handout",2000,Hartsel,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Park,Harris Park Bible Church,1500,Bailey,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Park,Park County Human Services,5000,Fairplay,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Park,Rocky Mountain Rural Health,5000,Fairplay,Program,Health,,,,,
El Pomar Foundation,2012,Heart of Colorado,Park,South Park Food Bank,3000,Fairplay,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Park,"Boys and Girls Club of South Park, Inc.",2000,Fairplay,Program,Child and Youth Services,,,,,
El Pomar Foundation,2012,Heart of Colorado,Park,"Boys and Girls Club of South Park, Inc.",15000,Fairplay,General Operating,Youth Development,,,,,
El Pomar Foundation,2012,Heart of Colorado,Park,Park County Senior Coalition,1250,Fairplay,General Operating,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Park,Rocky Mountain Rural Health,11666,Fairplay,Program,Health,,,,,
El Pomar Foundation,2012,Heart of Colorado,Park,Rocky Mountain Rural Health,1250,Fairplay,General Operating,Health,,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,"Old Homestead House Museum, Inc. ",10000,Cripple Creek,Program,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,Teller County School District RE-1,10000,Cripple Creek,Program,Education ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,Teller County School District RE-1,15000,Cripple Creek,Program ,Education ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,Colorado Wolf and Wildlife Center,4525,Divide,Program ,Animal Protection and Welfare,,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,City of Woodland Park,2500,Woodland Park,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,"Community Cupboard of Woodland Park, Inc.",2500,Woodland Park,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,Help the Needy,2500,Woodland Park,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,Little Chapel of the Hills,2000,Divide,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,Teller County Department of Social Services,5000,Woodland Park,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,"Teller Senior Coalition, Inc.",2500,Woodland Park,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,City of Victor,20000,Victor,Program,"Public safety, Emergency relief",,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,"Community Cupboard of Woodland Park, Inc.",5000,Woodland Park,Program,"Public safety, Emergency relief",,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,Divide Fire Protection District,10000,Divide,Program,"Public safety, Emergency relief",,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,Four Mile Fire Protection District,5000,Florissant,Program,"Public safety, Emergency relief",,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,Green Mountain Falls Chipita Park Volunteer Fire Department,5000,Green Mountain Falls,Program,"Public safety, Emergency relief",,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,Northeast Teller County Fire District,7500,Woodland Park,Program,"Public safety, Emergency relief",,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,Mountain Communities Fire Protection District,2000,Woodland Park,Program,"Public safety, Emergency relief",,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,"Teller County Regional Animal Shelter, Inc.",2500,Woodland Park,Program,"Public safety, Emergency relief",,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,Teller County Search and Rescue,2500,Woodland Park,General Operating,"Public safety, Emergency relief",,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,Teller County Sheriff's Department,15000,Divide,Program,"Public safety, Emergency relief",,,,,
El Pomar Foundation,2012,Heart of Colorado,Teller,Teller County Sheriff's Office,20000,Divide,Program,"Public safety, Emergency relief",,,,,
El Pomar Foundation,2012,Heart of Colorado,Lake,Partnership for Lake County Recreation,25000,Leadville,Program,Civic and Community,,,,,
El Pomar Foundation,2012,Heart of Colorado,Lake,Advocates of Lake County,5000,Leadville,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Lake,First Presbyterian Church,3000,Leadville,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Lake,Lake County Human Services,7000,Leadville,Program,Human Services ,,,,,
El Pomar Foundation,2012,Heart of Colorado,Lake,St. George Episcopal Church,3000,Leadville,Program,Human Services ,,,,,
