Funder Name,year,Region,County,Nonprofit Name,Dollar Amount of Gift,City,Type of Gift,Category of Giving,Award Date
El Pomar Foundation,2009,Northeast,Logan,Northeastern Junior College Foundation,8333.00,Sterling,Program,Health                                                                     ,
El Pomar Foundation,2009,Northeast,Morgan,East Morgan County Hospital District,25000.00,Brush,Capital,Health                                                                     ,
El Pomar Foundation,2009,Northeast,Morgan,OneMorgan County,2500.00,Fort Morgan,General Operating,"Community, Public Affairs",
El Pomar Foundation,2009,Northeast,Morgan,Production Company,2500.00,Wiggins,Program,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Northeast,Morgan,"Caring Ministries of Morgan County, Inc.",10000.00,Fort Morgan,Program,Human Services,
El Pomar Foundation,2009,Northeast,Morgan,"Sara, Inc.",5000.00,Fort Morgan,Program,Abuse & Neglect Prevention,
El Pomar Foundation,2009,Northeast,Morgan,"SHARE, Inc.",5000.00,Fort Morgan,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2009,Northeast,Morgan,Production Company,2500.00,Wiggins,General Operating,Children and Youth Services,
El Pomar Foundation,2009,Northeast,Morgan,A Caring Crisis Pregnancy Center,1500.00,Brush,Event,Health                                                                     ,
El Pomar Foundation,2009,Northeast,Morgan,Morgan Community College,10000.00,Fort Morgan,Program,Education,
El Pomar Foundation,2009,Northeast,Morgan,Morgan Community College,8333.00,Fort Morgan,Program,Education,
El Pomar Foundation,2009,Northeast,Morgan,Morgan Community College,4000.00,Fort Morgan,General Operating,Education,
El Pomar Foundation,2009,Northeast,Morgan,Morgan Community College,8333.00,Fort Morgan,Program,Education,
El Pomar Foundation,2009,Northeast,Phillips,"Phillips County Family Education Services, Inc.",8333.00,Holyoke,Program,"Community, Public Affairs",
El Pomar Foundation,2009,Northeast,Phillips,"Phillips County Family Education Services, Inc.",8334.00,Holyoke,Program,"Community, Public Affairs",
El Pomar Foundation,2009,Northeast,Yuma,Regional Home Visitation Program,15000.00,Yuma,General Operating,"Community, Public Affairs",
El Pomar Foundation,2009,Northeast,Yuma,Wray Community Child Care Center,7500.00,Wray,General Operating,Children and Youth Services,
El Pomar Foundation,2009,Northeast,Yuma,Rural Communities Resource Center,7000.00,Yuma,Program,Human Services,
El Pomar Foundation,2009,Northeast,Yuma,Regional Home Visitation Program,2500.00,Yuma,Program,Children and Youth Services,
El Pomar Foundation,2009,Northeast,Yuma,Rural Communities Resource Center,9500.00,Yuma,Program,"Community, Public Affairs",
El Pomar Foundation,2009,Northwest,Grand,Rocky Mountain Repertory Theatre,10000.00,Grand Lake,Capital,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Northwest,Grand,Shining Stars Foundation,5000.00,Tabernash,General Operating,,
El Pomar Foundation,2009,Northwest,Grand,Mountain Family Center,10000.00,Hot Sulphur Springs,Program,Health                                                                     ,
El Pomar Foundation,2009,Northwest,Jackson,"North Park Medical Clinic, Inc.",10000.00,Walden,General Operating,Health                                                                     ,
El Pomar Foundation,2009,Northwest,Jackson,"North Park Medical Clinic, Inc.",10000.00,Walden,General Operating,Health                                                                     ,
El Pomar Foundation,2009,Northwest,Moffat,Memorial Hospital of Craig Foundation,30000.00,Craig,Program,Health                                                                     ,
El Pomar Foundation,2009,Northwest,Rio Blanco,Colorado Northwestern Community College,30000.00,Rangely,Student Aid/Scholarship,Education,
El Pomar Foundation,2009,Northwest,Routt,Advocates Against Battering and Abuse,5000.00,Steamboat Springs,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2009,Northwest,Routt,Hayden School District RE-1,15000.00,Hayden,Capital,Education,
El Pomar Foundation,2009,Northwest,Routt,Northwest Colorado Visiting Nurse Association,10000.00,Steamboat Springs,Capital,Health                                                                     ,
El Pomar Foundation,2009,Northwest,Routt,Rocky Mountain Youth Corps,5000.00,Steamboat Springs,General Operating,Children and Youth Services,
El Pomar Foundation,2009,Northwest,Routt,Strings in the Mountains,15000.00,Steamboat Springs,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Northwest,Routt,Yampa Valley Community Foundation,5000.00,Steamboat Springs,General Operating,"Community, Public Affairs",
El Pomar Foundation,2009,Northwest,Routt,Advocates Against Battering and Abuse,37350.00,Steamboat Springs,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2009,Northwest,Routt,Life Inter Faith Team on Unemployment and Poverty (Lift-Up),15000.00,Steamboat Springs,Program,Emergency Assistance      ,
El Pomar Foundation,2009,Northwest,Routt,Rocky Mountain Youth Corps,2500.00,Steamboat Springs,Program,Children and Youth Services,
El Pomar Foundation,2009,San Juan,Gunnison,Center for the Arts,3500.00,Crested Butte,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,San Juan,Gunnison,City of Gunnison,7106.00,Gunnison,Capital,"Community, Public Affairs",
El Pomar Foundation,2009,San Juan,Gunnison,Crested Butte Music Festival,2500.00,Crested Butte,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,San Juan,Gunnison,Gunnison County Library District,6000.00,Gunnison,Program,"Community, Public Affairs",
El Pomar Foundation,2009,San Juan,Gunnison,Western State College Foundation,10000.00,Gunnison,General Operating,Education,
El Pomar Foundation,2009,San Juan,Gunnison,Western State College Foundation,50000.00,Gunnison,Capital,Education,
El Pomar Foundation,2009,San Juan,Gunnison,Gunnison Country Food Pantry,5000.00,Gunnison,Program,Human Services,
El Pomar Foundation,2009,San Juan,Gunnison,Gunnison Area Community Foundation,10000.00,Gunnison,Program,Health                                                                     ,
El Pomar Foundation,2009,San Juan,Gunnison,Gunnison Country Partners,1500.00,Gunnison,General Operating,,
El Pomar Foundation,2009,San Juan,Hinsdale,Hinsdale County Historical Society,2500.00,Lake City,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,San Juan,Hinsdale,Hinsdale County Public Health and Community Services,3000.00,Lake City,Program,Children and Youth Services,
El Pomar Foundation,2009,San Juan,Hinsdale,Lake City Arts Council,1500.00,Lake City,Not Provided,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,San Juan,Montrose,Black Canyon Boys & Girls Club,15000.00,Montrose,General Operating,Children and Youth Services,
El Pomar Foundation,2009,San Juan,Montrose,Montrose County Health and Human Services,2500.00,Montrose,Program,Health                                                                     ,
El Pomar Foundation,2009,San Juan,Montrose,Paradox Valley School,5000.00,Paradox,Program,Education,
El Pomar Foundation,2009,San Juan,Montrose,Rimrocker Historical Society of Western Montrose County,1500.00,Nucla,Other,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,San Juan,Montrose,RSVP Colorado West,5000.00,Montrose,General Operating,,
El Pomar Foundation,2009,San Juan,Montrose,"Casa of the Seventh Judicial District, Inc.",10000.00,Montrose,Program,Abuse & Neglect Prevention,
El Pomar Foundation,2009,San Juan,Montrose,"Montrose Medical Mission, Inc.",5000.00,Montrose,Program,Health                                                                     ,
El Pomar Foundation,2009,San Juan,Montrose,"Sharing Ministries, Inc.",5000.00,Montrose,Program,Human Services,
El Pomar Foundation,2009,San Juan,Montrose,West End Family Link Center,2500.00,Nucla,Program,Emergency Assistance      ,
El Pomar Foundation,2009,San Juan,Montrose,Colorado Future Farmers of America Foundation,1500.00,Montrose,General Operating,Children and Youth Services,
El Pomar Foundation,2009,San Juan,Montrose,7th Judicial District Child Advocacy Center,3000.00,Montrose,Program,Abuse & Neglect Prevention,
El Pomar Foundation,2009,San Juan,Montrose,Montrose County Department of Health and Human Services,1500.00,Montrose,Program,Health                                                                     ,
El Pomar Foundation,2009,San Juan,Montrose,Montrose County School District RE-1J,75000.00,Montrose,Capital,Education,
El Pomar Foundation,2009,San Juan,Montrose,Montrose Regional Library District,25000.00,Montrose,Capital,"Community, Public Affairs",
El Pomar Foundation,2009,San Juan,Ouray,Mount Sneffels Education Foundation,2500.00,Ouray,General Operating,Education,
El Pomar Foundation,2009,San Juan,Ouray,Ouray County Schools Community Resource Consortium,6000.00,Ridgway,General Operating,Education,
El Pomar Foundation,2009,San Juan,Ouray,San Juan Riding Program,1500.00,Ridgway,General Operating,Animal Protection and Welfare,
El Pomar Foundation,2009,San Juan,San Miguel,Telluride Adaptive Ski Program,7500.00,Telluride,Capital,Disabled Persons,
El Pomar Foundation,2009,San Juan,San Miguel,"Angel Baskets, Inc.",27500.00,Telluride,Program,Human Services,
El Pomar Foundation,2009,San Juan,San Miguel,Telluride Foundation,5000.00,Telluride,Program,"Philanthropy, Volunteerism, Grants",
El Pomar Foundation,2009,San Juan,San Miguel,Bright Futures,15000.00,Telluride,Program,Children and Youth Services,
El Pomar Foundation,2009,San Juan,San Miguel,Telluride Foundation,1500.00,Telluride,Program,,
El Pomar Foundation,2009,San Luis Valley,Alamosa,"Alamosa Senior Citizens, Inc.",5000.00,Alamosa,General Operating,Human Services,
El Pomar Foundation,2009,San Luis Valley,Alamosa,San Luis Valley Immigrant Resource Center,5000.00,Alamosa,General Operating,Minorities,
El Pomar Foundation,2009,San Luis Valley,Alamosa,"La Puente Home, Inc.",15000.00,Alamosa,Program,Human Services,
El Pomar Foundation,2009,San Luis Valley,Alamosa,"South-Central Colorado Seniors, Inc.",10000.00,Alamosa,Program,Human Services,
El Pomar Foundation,2009,San Luis Valley,Alamosa,"Tu Casa, Inc.",15000.00,Alamosa,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2009,San Luis Valley,Alamosa,"Valley-Wide Health Services,  Inc.",10000.00,Alamosa,Program,Health                                                                     ,
El Pomar Foundation,2009,San Luis Valley,Alamosa,"Alamosa Community Greenhouse, Inc.",2500.00,Alamosa,General Operating,"Environment, Conservation",
El Pomar Foundation,2009,San Luis Valley,Alamosa,Alamosa School District RE-11J,5000.00,Alamosa,Program,Education,
El Pomar Foundation,2009,San Luis Valley,Alamosa,Boys and Girls Club of the San Luis Valley,10000.00,Alamosa,Program,Children and Youth Services,
El Pomar Foundation,2009,San Luis Valley,Alamosa,Center for Restorative Programs,25000.00,Alamosa,Capital,,
El Pomar Foundation,2009,San Luis Valley,Alamosa,"Hospice Del Valle, Inc.",2200.00,Alamosa,General Operating,Hospice,
El Pomar Foundation,2009,San Luis Valley,Alamosa,San Luis Valley Ecosystem Council,2500.00,Alamosa,General Operating,"Environment, Conservation",
El Pomar Foundation,2009,San Luis Valley,Alamosa,San Luis Valley Regional Medical Center,20000.00,Alamosa,Capital,Health                                                                     ,
El Pomar Foundation,2009,San Luis Valley,Alamosa,"San Luis Valley Regional Science Fair, Inc.",2500.00,Alamosa,General Operating,,
El Pomar Foundation,2009,San Luis Valley,Alamosa,"South-Central Colorado Seniors, Inc.",3000.00,Alamosa,Program,Human Services,
El Pomar Foundation,2009,San Luis Valley,Alamosa,"Tu Casa, Inc.",2500.00,Alamosa,General Operating,,
El Pomar Foundation,2009,San Luis Valley,Alamosa,Valley Community Fund,2500.00,Alamosa,General Operating,,
El Pomar Foundation,2009,San Luis Valley,Alamosa,Valley Community Fund,1500.00,Alamosa,General Operating,,
El Pomar Foundation,2009,San Luis Valley,Conejos,Capulin Fire Department,10000.00,Capulin,Capital,"Community, Public Affairs",
El Pomar Foundation,2009,San Luis Valley,Conejos,Conejos County Government,10000.00,Conejos,Capital,"Community, Public Affairs",
El Pomar Foundation,2009,San Luis Valley,Conejos,"Notherners Senior Citizens Association, Inc.",1500.00,La Jara,Program,Human Services,
El Pomar Foundation,2009,San Luis Valley,Costilla,Centennial School District R-1,10000.00,San Luis,Other,Education,
El Pomar Foundation,2009,San Luis Valley,Costilla,Saint Andrew Avelino Youth Guild and Family Learning Center,15000.00,Fort Garland,Program,Education,
El Pomar Foundation,2009,San Luis Valley,Costilla,Costilla County Economic Development Council,12500.00,San Luis,Program,Economic Development      ,
El Pomar Foundation,2009,San Luis Valley,Costilla,Ventero Open Press Fine Art,2500.00,San Luis,Other,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,San Luis Valley,Mineral,Creede Repertory Theatre,25000.00,Creede,Capital,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,San Luis Valley,Mineral,Creede Arts Council,2500.00,Credence,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,San Luis Valley,Mineral,"Creede Repertory Theatre, Inc.",1500.00,Credence,Not Provided,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,San Luis Valley,Rio Grande,Beaver Creek Camp Commission,10000.00,South Fork,Capital,Disabled Persons,
El Pomar Foundation,2009,San Luis Valley,Rio Grande,City of Monte Vista,2500.00,Monte Vista,Other,Economic Development      ,
El Pomar Foundation,2009,San Luis Valley,Rio Grande,Canegie Library- South Fork Branch,7800.00,South Fork,Other,"Community, Public Affairs",
El Pomar Foundation,2009,San Luis Valley,Rio Grande,City of Monte Vista,1500.00,Monte Vista,Program,"Community, Public Affairs",
El Pomar Foundation,2009,San Luis Valley,Rio Grande,"Monte Vista Community Center, Inc.",15000.00,Monte Vista,General Operating,"Community, Public Affairs",
El Pomar Foundation,2009,San Luis Valley,Rio Grande,Mountain Trails Camp,10000.00,Monte Vista,Program,Children and Youth Services,
El Pomar Foundation,2009,San Luis Valley,Rio Grande,Rio Grande Headwaers Land Trust,12500.00,Monte Vista,General Operating,"Community, Public Affairs",
El Pomar Foundation,2009,San Luis Valley,Saguache,"Crestone Performances, Inc.",2500.00,Crestone,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,San Luis Valley,Saguache,"Crestone Youth Plaza, Inc.",5000.00,Crestone,Program,Children and Youth Services,
El Pomar Foundation,2009,San Luis Valley,Saguache,"Crestone Performances, Inc.",2500.00,Crestone,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,San Luis Valley,Saguache,SCSCEED,12500.00,Moffat,Program,,
El Pomar Foundation,2009,San Luis Valley,Saguache,SCSCEED,7500.00,Moffat,Other,,
El Pomar Foundation,2009,Southeast,Baca,Southeast Colorado Hospital District,10000.00,Springfield,Capital,Health                                                                     ,
El Pomar Foundation,2009,Southeast,Bent,"Bent County Las Animas Community Activity Center, Inc.",5000.00,Las Animas,General Operating,"Community, Public Affairs",
El Pomar Foundation,2009,Southeast,Bent,Las Animas Helping Hands,20000.00,Las Animas,Program,Human Services,
El Pomar Foundation,2009,Southeast,Bent,Region Six Alcohol and Drug Abuse Corp,5000.00,Las Animas,Program,Health                                                                     ,
El Pomar Foundation,2009,Southeast,Crowley,Crowley County Elementary School,4000.00,Ordway,Program,Education,
El Pomar Foundation,2009,Southeast,Huerfano,Huerfano School District RE-1,25000.00,Walsenburg,Capital,Education,
El Pomar Foundation,2009,Southeast,Las Animas,Trinidad Community Foundation,2500.00,Trinidad,General Operating,"Community, Public Affairs",
El Pomar Foundation,2009,Southeast,Las Animas,Branson Elementary School,4000.00,Branson,Program,Education,
El Pomar Foundation,2009,Southeast,Las Animas,Las Animas School District,1500.00,Las Animas,Program,Education,
El Pomar Foundation,2009,Southeast,Las Animas,Southern Colorado Repertory Theatre,2500.00,Trinidad,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Southeast,Las Animas,Trinidad State Junior College Foundation,1500.00,Trinidad,Other,,
El Pomar Foundation,2009,Southeast,Otero,Arkansas Valley Community Center,20000.00,La Junta,Program,Disabled Persons,
El Pomar Foundation,2009,Southeast,Otero,"Arkansas Valley Resource Center, Inc.",10000.00,La Junta,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2009,Southeast,Otero,City of La Junta,25000.00,La Junta,Program,Neighborhood Development,
El Pomar Foundation,2009,Southeast,Otero,City of La Junta,1500.00,La Junta,Program,Neighborhood Development,
El Pomar Foundation,2009,Southeast,Otero,Otero County Health Department,60000.00,La Junta,Other,,
El Pomar Foundation,2009,Southwest,Archuleta,Pagosa Springs Arts Council,2500.00,Pagosa Springs,Program,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Southwest,Archuleta,Archuleta County School District 50JT,20000.00,Pagosa Springs,Program,Health                                                                     ,
El Pomar Foundation,2009,Southwest,Dolores,Dolores County Health Association,5000.00,Dove Creek,General Operating,Health                                                                     ,
El Pomar Foundation,2009,Southwest,Dolores,Dolores County Senior Services,18000.00,Cahone,Program,Human Services,
El Pomar Foundation,2009,Southwest,Dolores,Dove's Nest,10000.00,Dove Creek,Program,Abuse & Neglect Prevention,
El Pomar Foundation,2009,Southwest,Dolores,Dolores County School District RE-2J,1500.00,Dove Creek,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Southwest,La Plata,Adaptive Sports Association,5000.00,Durango,General Operating,Disabled Persons,
El Pomar Foundation,2009,Southwest,La Plata,Alternative Horizons Corporation,10000.00,Durango,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2009,Southwest,La Plata,"Bayfleld Early Education Programs, Inc.",20000.00,Bayfield,Capital,Education,
El Pomar Foundation,2009,Southwest,La Plata,Big Brothers Big Sisters of Southwest Colorado,10000.00,Durango,General Operating,Children and Youth Services,
El Pomar Foundation,2009,Southwest,La Plata,Boys & Girls Club of La Plata County,5000.00,Ignacio,Program,Children and Youth Services,
El Pomar Foundation,2009,Southwest,La Plata,"Durango 4-C Council, Inc.",10000.00,Durango,Capital,Education,
El Pomar Foundation,2009,Southwest,La Plata,Durango Film Institute,2500.00,Durango,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Southwest,La Plata,Durango Latino Education Coalition,2500.00,Durango,Program,Education,
El Pomar Foundation,2009,Southwest,La Plata,"Durango Montessori, Inc.",1000.00,Durango,Program,Education,
El Pomar Foundation,2009,Southwest,La Plata,Durango Nature Studies,5000.00,Durango,Program,Children and Youth Services,
El Pomar Foundation,2009,Southwest,La Plata,Fort Lewis College Foundation,150000.00,Durango,Capital,Education,
El Pomar Foundation,2009,Southwest,La Plata,"La Plata Homes Fund, Inc.",7500.00,Durango,General Operating,"Housing, Homeless shelters",
El Pomar Foundation,2009,Southwest,La Plata,"Purgatory Festival of Music, Inc.",2500.00,Durango,Capital,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Southwest,La Plata,Fort Lewis College Foundation,5000.00,Durango,Program,Health                                                                     ,
El Pomar Foundation,2009,Southwest,La Plata,United Way of Southwest Colorado,20000.00,Durango,Program,Human Services,
El Pomar Foundation,2009,Southwest,La Plata,"Boy Scouts of America, Great Southwest Council",5000.00,Durango,Program,Children and Youth Services,
El Pomar Foundation,2009,Southwest,La Plata,Alternative Horizons Corporation,1500.00,Durango,General Operating,,
El Pomar Foundation,2009,Southwest,La Plata,"Bayfield Early Education Programs, Inc.",5000.00,Bayfield,General Operating,Education,
El Pomar Foundation,2009,Southwest,La Plata,Community Foundation Southwest Colorado,12500.00,Durango,Program,Education,
El Pomar Foundation,2009,Southwest,La Plata,Durango Film Institute,10000.00,Durango,Program,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Southwest,La Plata,Fort Lewis College Foundation,75000.00,Durango,Program,Health                                                                     ,
El Pomar Foundation,2009,Southwest,La Plata,"La Plata Youth Services, Inc.",10000.00,Durango,General Operating,Children and Youth Services,
El Pomar Foundation,2009,Southwest,La Plata,Southern Ute Community Action Programs,1500.00,Ignacio,Program,Human Services,
El Pomar Foundation,2009,Southwest,La Plata,United Way of Southwest Colorado,1500.00,Durango,Program,Human Services,
El Pomar Foundation,2009,Southwest,Montezuma,Children's Kiva,5000.00,Cortez,General Operating,Education,
El Pomar Foundation,2009,Southwest,Montezuma,The Pinon Project,20000.00,Cortez,General Operating,"Community, Public Affairs",
El Pomar Foundation,2009,Southwest,Montezuma,Onward A Legacy Foundation,10000.00,Cortez,Program,Education,
El Pomar Foundation,2009,Southwest,Montezuma,"Renew, Inc.",5000.00,Cortez,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2009,Southwest,Montezuma,Community Radio Project,25000.00,Mancos,General Operating,"Community, Public Affairs",
El Pomar Foundation,2009,Southwest,Montezuma,Crow Canyon Archaeological Center,1500.00,Cortez,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Southwest,Montezuma,"Montezuma County Partners, Inc.",1500.00,Cortez,General Operating,,
El Pomar Foundation,2009,Southwest,Montezuma,Onward A Legacy Foundation,50000.00,Cortez,Program,Health                                                                     ,
El Pomar Foundation,2009,Southwest,Montezuma,Onward A Legacy Foundation,75000.00,Cortez,Program,Health                                                                     ,
El Pomar Foundation,2009,Southwest,Montezuma,Pinon Project,11500.00,Cortez,Program,Children and Youth Services,
El Pomar Foundation,2009,Southwest,Montezuma,Southwest Open School,10000.00,Cortez,General Operating,Education,
El Pomar Foundation,2009,Southwest,San Juan,San Juan Historical Society,2500.00,Silverton,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Western Slope,Delta,"North Fork Valley Public Radio, Inc.",2500.00,Paonia,Program,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Western Slope,Delta,Surface Creek Community Services,5000.00,Cedaredge,Program,Human Services,
El Pomar Foundation,2009,Western Slope,Delta,Delta County Meth Task Force,35000.00,Hotchkiss,Program,Health                                                                     ,
El Pomar Foundation,2009,Western Slope,Eagle,"Bravo Vail Valley Music Festival, Inc.",3000.00,Vail,Program,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Western Slope,Eagle,Jimmie Huega Center,5000.00,Edwards,Program,"Community, Public Affairs",
El Pomar Foundation,2009,Western Slope,Eagle,Life Inter Faith Team on Unemployment and Poverty (Lift-Up),10000.00,Glenwood Springs,General Operating,Human Services,
El Pomar Foundation,2009,Western Slope,Eagle,New America School,25000.00,Gypsum,General Operating,Education,
El Pomar Foundation,2009,Western Slope,Eagle,Vail Leadership Institute,2500.00,Vail,General Operating,"Community, Public Affairs",
El Pomar Foundation,2009,Western Slope,Eagle,"Community Health Initiatives, Inc.",2500.00,Eagle,Program,Health                                                                     ,
El Pomar Foundation,2009,Western Slope,Eagle,Resource Center of Eagle County,5000.00,Avon,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2009,Western Slope,Eagle,Salvation Army- Vail Valley,5000.00,Edwards,Program,Human Services,
El Pomar Foundation,2009,Western Slope,Eagle,Resource Center of Eagle County,2000.00,Avon,Program,Children and Youth Services,
El Pomar Foundation,2009,Western Slope,Eagle,Eagle County School District,3000.00,Eagle,Program,Education,
El Pomar Foundation,2009,Western Slope,Eagle,Resource Center of Eagle County,4000.00,Avon,Program,Children and Youth Services,
El Pomar Foundation,2009,Western Slope,Eagle,Salvation Army- Vail Valley,9000.00,Edwards,Program,Human Services,
El Pomar Foundation,2009,Western Slope,Garfield,Carbondale Community Nonprofit Center,25000.00,Carbondale,Capital,"Philanthropy, Volunteerism, Grants",
El Pomar Foundation,2009,Western Slope,Garfield,"ChildHelp, Inc.",5000.00,Glenwood Springs,Capital,Children and Youth Services,
El Pomar Foundation,2009,Western Slope,Garfield,Colorado West Regional Mental Health Center,50000.00,Glenwood Springs,Capital,Health                                                                     ,
El Pomar Foundation,2009,Western Slope,Garfield,Mountain Family Health Centers National Foundation of Dentistry for the Handicapped,30000.00,Glenwood Springs,Capital,Health                                                                     ,
El Pomar Foundation,2009,Western Slope,Garfield,Mountain Valley Developmental Services,10000.00,Glenwood Springs,Program,Human Services,
El Pomar Foundation,2009,Western Slope,Garfield,Andy Zanca Youth Empowerment Program,2000.00,Carbondale,Program,Children and Youth Services,
El Pomar Foundation,2009,Western Slope,Garfield,Computers for Kids Foundation,2500.00,Carbondale,General Operating,Children and Youth Services,
El Pomar Foundation,2009,Western Slope,Garfield,Senior Matters Because Seniors Matter,1500.00,Carbondale,General Operating,"Community, Public Affairs",
El Pomar Foundation,2009,Western Slope,Garfield,"Summit Ministries Resources, Inc Preschool and Childcare",25000.00,Rifle,General Operating,Education,
El Pomar Foundation,2009,Western Slope,Mesa,Mesa Developmental Services,25000.00,Grand Junction,Capital,Disabled Persons,
El Pomar Foundation,2009,Western Slope,Mesa,Court Appointed Special Advocates of Mesa County,5000.00,Grand Junction,Program,"Community, Public Affairs",
El Pomar Foundation,2009,Western Slope,Mesa,Grand Junction Housing Authority,10000.00,Grand Junction,Capital,"Housing, Homeless shelters",
El Pomar Foundation,2009,Western Slope,Mesa,Housing Resources of Western Colorado,10000.00,Grand Junction,Program,"Housing, Homeless shelters",
El Pomar Foundation,2009,Western Slope,Mesa,"Legends of the Grand Valley, Inc.",5000.00,Grand Junction,Program,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Western Slope,Mesa,"Marillac Clinic, Inc.",15000.00,Grand Junction,Other,Health                                                                     ,
El Pomar Foundation,2009,Western Slope,Mesa,"Mesa County Retired & Senior Volunteer Program, Inc.",5000.00,Grand Junction,General Operating,"Philanthropy, Volunteerism, Grants",
El Pomar Foundation,2009,Western Slope,Mesa,Mesa State College Foundation,13130.00,Grand Junction,Program,Education,
El Pomar Foundation,2009,Western Slope,Mesa,Museum of Western Colorado,10000.00,Grand Junction,Capital,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Western Slope,Mesa,St. Mary's Hospital Foundation,50000.00,Grand Junction,Capital,Health                                                                     ,
El Pomar Foundation,2009,Western Slope,Mesa,"Strong Families, Safe Kids",5000.00,Grand Junction,General Operating,Children and Youth Services,
El Pomar Foundation,2009,Western Slope,Mesa,Western Colorado Area Health Education Center,5000.00,Grand Junction,General Operating,Health                                                                     ,
El Pomar Foundation,2009,Western Slope,Mesa,Court Appointed Special Advocates of Mesa County,5000.00,Grand Junction,Program,Abuse & Neglect Prevention,
El Pomar Foundation,2009,Western Slope,Mesa,Food Bank of the Rockies,5000.00,Grand Junction,Program,Human Services,
El Pomar Foundation,2009,Western Slope,Mesa,Grand Valley Catholic Outreach,12500.00,Grand Junction,Program,Human Services,
El Pomar Foundation,2009,Western Slope,Mesa,"Marillac Clinic, Inc.",7500.00,Grand Junction,Program,Health                                                                     ,
El Pomar Foundation,2009,Western Slope,Mesa,"Boy Scouts of America, Western Colorado Council",7500.00,Grand Junction,Program,Children and Youth Services,
El Pomar Foundation,2009,Western Slope,Mesa,"Western Colorado Math and Science Center, Inc.",2500.00,Grand Junction,General Operating,Education,
El Pomar Foundation,2009,Western Slope,Mesa,Ariel Clinical Services,2500.00,Grand Junction,Program,Children and Youth Services,
El Pomar Foundation,2009,Western Slope,Mesa,Girls on the Run of the Grand Valley,2500.00,Grand Junction,General Operating,Children and Youth Services,
El Pomar Foundation,2009,Western Slope,Mesa,Western Colorado Suicide Prevention Foundation,2500.00,Grand Junction,Program,Children and Youth Services,
El Pomar Foundation,2009,Western Slope,Mesa,"Club 20 Education and Research Foundation, Inc.",15000.00,Grand Junction,Event,Education,
El Pomar Foundation,2009,Western Slope,Mesa,"Club 20 Education and Research Foundation, Inc.",1870.00,Grand Junction,Event,Education,
El Pomar Foundation,2009,Western Slope,Mesa,Colorado Discover Ability Integrated Outdoor Adventures,1500.00,Grand Junction,General Operating,Disabled Persons,
El Pomar Foundation,2009,Western Slope,Mesa,Mesa County Business Education Foundation,1500.00,Grand Junction,Program,"Employment, Job training",
El Pomar Foundation,2009,Western Slope,Mesa,Mesa State College Foundation,20000.00,Grand Junction,Not Provided,Education,
El Pomar Foundation,2009,Western Slope,Mesa,Mesa State College Foundation,50000.00,Grand Junction,Program,Education,
El Pomar Foundation,2009,Western Slope,Mesa,Mesa State College Foundation,1500.00,Grand Junction,Student Aid/Scholarship,Education,
El Pomar Foundation,2009,Western Slope,Mesa,"Mesa Youth Services, Inc.",3000.00,Grand Junction,General Operating,Education,
El Pomar Foundation,2009,Western Slope,Mesa,Western Colorado Center of the Arts,1500.00,Grand Junction,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2009,Western Slope,Mesa,"Western Colorado Math and Science Center, Inc.",25000.00,Grand Junction,Other,Education,
El Pomar Foundation,2009,Western Slope,Mesa,Hilltop Health Services Corporation,3000.00,Grand Junction,Program,Health                                                                     ,
