Funder Name,year,Region,County,Nonprofit Name,Dollar Amount of Gift,City,Type of Gift,Category of Giving,Award Date
El Pomar Foundation,2010,San Juan,Gunnison,"Gunnison Valley Animal Welfare League, Inc.",5000.00,Gunnison,General Operating,Animal Protection and Welfare,
El Pomar Foundation,2010,San Juan,Gunnison,Gunnison Country Food Pantry,5000.00,Gunnison,Program,Human Services,
El Pomar Foundation,2010,San Juan,Gunnison,Gunnison County Health and Human Services,2500.00,Gunnison,Program,Health                                                                     ,
El Pomar Foundation,2010,San Juan,Gunnison,"Jubilee House of Gunnison County, Inc.",3000.00,Gunnison,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,San Juan,Gunnison,Gunnison Country Partners,3000.00,Gunnison,Program,Children and Youth Services,
El Pomar Foundation,2010,San Juan,Gunnison,Gunnison Council for the Arts,1500.00,Gunnison,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,San Juan,Gunnison,Gunnison County Health and Human Services,10000.00,Gunnison,Program,Health                                                                     ,
El Pomar Foundation,2010,San Juan,Hinsdale,Lake Fork Health Services District,25000.00,Lake City,Capital,Health                                                                     ,
El Pomar Foundation,2010,San Juan,Hinsdale,Christian Community Service,5000.00,Lake City,Program,Human Services,
El Pomar Foundation,2010,San Juan,Hinsdale,Lake City Arts Council,1500.00,Lake City,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,San Juan,Montrose,Rimrocker Historical Society of Western Colorado,1500.00,Nucla,Other,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,San Juan,Montrose,Christ's Kitchen,2500.00,Montrose,General Operating,Human Services,
El Pomar Foundation,2010,San Juan,Montrose,Dream Catcher Therapy Center,2500.00,Olathe,Program,Animal Protection and Welfare,
El Pomar Foundation,2010,San Juan,Montrose,"Association of Montrose Churches, Inc.",8000.00,Montrose,Program,"Housing, Homeless shelters",
El Pomar Foundation,2010,San Juan,Montrose,Hilltop Health Services Corporation,5000.00,Montrose,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,San Juan,Montrose,"Montrose County Senior Citizens Transportation, Inc.",3000.00,Montrose,Program,Disabled Persons,
El Pomar Foundation,2010,San Juan,Montrose,"Montrose Medical Mission, Inc.",2500.00,Montrose,Program,Health                                                                     ,
El Pomar Foundation,2010,San Juan,Montrose,"Sharing Ministries, Inc",3000.00,Montrose,Program,Human Services,
El Pomar Foundation,2010,San Juan,Montrose,Black Canyon Boys & Girls Club,5000.00,Montrose,General Operating,Children and Youth Services,
El Pomar Foundation,2010,San Juan,Montrose,Montrose County Health and Human Services,1500.00,Montrose,Program,Children and Youth Services,
El Pomar Foundation,2010,San Juan,Ouray,Weehawken Creative Arts (WCA),2500.00,Ridgway,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,San Juan,Ouray,Animal Humane Society of Ouray County,5000.00,Ridgway,Program,Animal Protection and Welfare,
El Pomar Foundation,2010,San Juan,Ouray,United Church of the San Juans,1500.00,Ouray,Program,Human Services,
El Pomar Foundation,2010,San Juan,San Miguel,Ah Haa School for the Arts,10000.00,Telluride,General Operating,Education,
El Pomar Foundation,2010,San Juan,San Miguel,"University Centers of the San Miguel, Inc.",5000.00,Telluride,General Operating,Education,
El Pomar Foundation,2010,San Juan,San Miguel,Telluride Medical Center Foundation,25000.00,Telluride,Capital,Health                                                                     ,
El Pomar Foundation,2010,San Juan,San Miguel,San Miguel Mentoring Program,5000.00,Telluride,General Operating,"Community, Public Affairs",
El Pomar Foundation,2010,San Juan,San Miguel,"Angel Baskets, Inc.",5000.00,Norwood,Program,Human Services,
El Pomar Foundation,2010,San Juan,San Miguel,San Miguel Resource Center,2000.00,Telluride,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,San Juan,San Miguel,Telluride Foundation,5000.00,Telluride,Program,"Community, Public Affairs",
El Pomar Foundation,2010,San Juan,San Miguel,Bright Futures,30000.00,Telluride,Other,Children and Youth Services,
El Pomar Foundation,2010,San Juan,San Miguel,Telluride Foundation,35000.00,Telluride,Program,Health                                                                     ,
El Pomar Foundation,2010,San Juan,San Miguel,Wright Stuff Community Foundation,1500.00,Norwood,Program,"Community, Public Affairs",
El Pomar Foundation,2010,San Juan,San Miguel,Telluride High School,5000.00,Telluride,Other,Education,
El Pomar Foundation,2010,San Luis Valley,Alamosa,San Luis Valley Museum,10000.00,Alamosa,Capital,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,San Luis Valley,Alamosa,Adams State College,25000.00,Alamosa,Other,Education,
El Pomar Foundation,2010,San Luis Valley,Alamosa,"La Puente Home, Inc.",25000.00,Alamosa,Capital,"Housing, Homeless shelters",
El Pomar Foundation,2010,San Luis Valley,Alamosa,"Tu Casa, Inc.",7500.00,Alamosa,Capital,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,San Luis Valley,Alamosa,Alamosa County Health Department,8000.00,Alamosa,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,San Luis Valley,Alamosa,"South-Central Colorado Seniors, Inc",15000.00,Alamosa,Program,Health                                                                     ,
El Pomar Foundation,2010,San Luis Valley,Alamosa,"Tu Casa, Inc.",9000.00,Alamosa,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,San Luis Valley,Alamosa,"Valley-Wide Health Services, Inc.",10000.00,Alamosa,Other,Health                                                                     ,
El Pomar Foundation,2010,San Luis Valley,Alamosa,Adams State College Foundation,1500.00,Alamosa,Program,Education,
El Pomar Foundation,2010,San Luis Valley,Alamosa,"Alamosa Community Greenhouse, Inc.",1500.00,Alamosa,Program,Education,
El Pomar Foundation,2010,San Luis Valley,Alamosa,Alamosa Live Music Association,10000.00,Alamosa,Event,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,San Luis Valley,Alamosa,Boys and Girls Clubs of the San Luis Valley Inc.,2300.00,Alamosa,General Operating,Children and Youth Services,
El Pomar Foundation,2010,San Luis Valley,Alamosa,Center for Restorative Programs,1500.00,Alamosa,General Operating,,
El Pomar Foundation,2010,San Luis Valley,Alamosa,Friends of the Southern Peaks Library,3000.00,Alamosa,Program,Education,
El Pomar Foundation,2010,San Luis Valley,Alamosa,"La Puente Home, Inc.",1500.00,Alamosa,Program,Human Services,
El Pomar Foundation,2010,San Luis Valley,Alamosa,San Luis Valley Ecosystem Council,1000.00,Alamosa,Other,"Environment, Conservation",
El Pomar Foundation,2010,San Luis Valley,Alamosa,San Luis Valley Habitat for Humanity,1800.00,Alamosa,Program,"Housing, Homeless shelters",
El Pomar Foundation,2010,San Luis Valley,Alamosa,"San Luis Valley Regional Science Fair, Inc.",2200.00,Alamosa,General Operating,Education,
El Pomar Foundation,2010,San Luis Valley,Alamosa,"South-Central Colorado Seniors, Inc",1500.00,Alamosa,Program,Human Services,
El Pomar Foundation,2010,San Luis Valley,Alamosa,Valley Community Funds,1500.00,Alamosa,General Operating,"Community, Public Affairs",
El Pomar Foundation,2010,San Luis Valley,Alamosa,Veterans Green Job Alliance,2500.00,Alamosa,General Operating,"Employment, Job training",
El Pomar Foundation,2010,San Luis Valley,Conejos,Con-Cepts,2000.00,Conejos,General Operating,,
El Pomar Foundation,2010,San Luis Valley,Conejos,Conejos County Library,10000.00,La Jara,Other,"Community, Public Affairs",
El Pomar Foundation,2010,San Luis Valley,Conejos,Conejos County Tourism Council,7500.00,Antonito,Other,"Community, Public Affairs",
El Pomar Foundation,2010,San Luis Valley,Conejos,La Jara Elementary Parent-Teacher Association,17500.00,La Jara,Other,Education,
El Pomar Foundation,2010,San Luis Valley,Conejos,Valle del Sol Community Center,1500.00,Capulin,General Operating,"Community, Public Affairs",
El Pomar Foundation,2010,San Luis Valley,Conejos,Centauri High School,5000.00,La Jara,Other,Education,
El Pomar Foundation,2010,San Luis Valley,Costilla,Sierra Grande High School,5000.00,Blanca,Other,Education,
El Pomar Foundation,2010,San Luis Valley,Mineral,Mineral County,10000.00,Creede,Program,Health                                                                     ,
El Pomar Foundation,2010,San Luis Valley,Mineral,Creede Repertory Theatre,2500.00,Creede,Other,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,San Luis Valley,Mineral,"Mineral County Fairgrounds Association, Inc.",25000.00,Creede,Program,"Community, Public Affairs",
El Pomar Foundation,2010,San Luis Valley,Rio Grande,Rio Grande County Library District,15500.00,Rio Grande,Capital,"Community, Public Affairs",
El Pomar Foundation,2010,San Luis Valley,Rio Grande,Center Consolidated School District,22000.00,Center,Program,Education,
El Pomar Foundation,2010,San Luis Valley,Rio Grande,City of Monte Vista,2500.00,Monte Vista,Program,Children and Youth Services,
El Pomar Foundation,2010,San Luis Valley,Rio Grande,Homelake Historic Preservation and Restoration Foundation,2000.00,Homelake,Other,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,San Luis Valley,Rio Grande,Town of South Fork,3900.00,South Fork,Program,"Community, Public Affairs",
El Pomar Foundation,2010,San Luis Valley,Saguache,Town of Crestone,10000.00,Crestone,Capital,"Community, Public Affairs",
El Pomar Foundation,2010,San Luis Valley,Saguache,City of Cripple Creek Fire Department,1500.00,Cripple Creek,Other,"Public safety, Emergency relief",
El Pomar Foundation,2010,San Luis Valley,Saguache,"Crestone Performances, Inc.",1500.00,Crestone,Other,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,San Luis Valley,Saguache,Town of Saguache,5000.00,Saguache,Capital,"Community, Public Affairs",
El Pomar Foundation,2010,Southeast,Bent,Bent County Library District- Las Animas,10000.00,Las Animas,Capital,"Community, Public Affairs",
El Pomar Foundation,2010,Southeast,Bent,Las Animas Helping Hands,7500.00,Las Animas,General Operating,Human Services,
El Pomar Foundation,2010,Southeast,Bent,Las Animas Helping Hands,10000.00,Las Animas,Program,Human Services,
El Pomar Foundation,2010,Southeast,Bent,Colorado Future Farmers of America Foundation,2500.00,Hasty,General Operating,"Community, Public Affairs",
El Pomar Foundation,2010,Southeast,Bent,Las Animas-Bent County Library Distric,1500.00,Las Animas,General Operating,"Community, Public Affairs",
El Pomar Foundation,2010,Southeast,Bent,Las Animas High School,5000.00,Las Animas,Other,Education,
El Pomar Foundation,2010,Southeast,Crowley,Salvation Army Pueblo Corps and Community Center,3000.00,Ordway,Program,Human Services,
El Pomar Foundation,2010,Southeast,Crowley,Crowley County Elementary,2500.00,Ordway,Program,Children and Youth Services,
El Pomar Foundation,2010,Southeast,Huerfano,La Veta School of the Arts,1500.00,La Veta,Program,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,Southeast,Huerfano,Spanish Peaks Arts Council,10000.00,La Veta,Capital,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,Southeast,Huerfano,Friends of Spanish Peaks Library District,7500.00,Walsenburg,General Operating,"Community, Public Affairs",
El Pomar Foundation,2010,Southeast,Huerfano,John Mall Jr/Sr High School,5000.00,Walsenburg,Other,Education,
El Pomar Foundation,2010,Southeast,Huerfano,La Veta High School,5000.00,La Veta,Other,Education,
El Pomar Foundation,2010,Southeast,Las Animas,Southern Colorado Repertory Theater,5000.00,Trinidad,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,Southeast,Las Animas,Trinidad Community Foundation,2500.00,Trinidad,Program,"Community, Public Affairs",
El Pomar Foundation,2010,Southeast,Las Animas,Trinidad Community Foundation,2500.00,Trinidad,Program,Education,
El Pomar Foundation,2010,Southeast,Las Animas,Advocates Against Domestic Assault,5000.00,Trinidad,General Operating,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,Southeast,Las Animas,Advocates Against Domestic Assault,3000.00,Trinidad,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,Southeast,Las Animas,"Crossroads Turning Points, Inc.",2500.00,Trinidad,Program,Health                                                                     ,
El Pomar Foundation,2010,Southeast,Otero,Arkansas Valley Resource Center,10000.00,La Junta,Other,Human Services,
El Pomar Foundation,2010,Southeast,Otero,Arkansas Valley Resource Center,2000.00,La Junta,General Operating,Human Services,
El Pomar Foundation,2010,Southeast,Otero,"La Junta Associated Chanties, Inc",10000.00,La Junta,Program,Human Services,
El Pomar Foundation,2010,Southeast,Otero,"Arkansas Valley Hospirce, Inc.",7500.00,La Junta,General Operating,Hospice,
El Pomar Foundation,2010,Southeast,Otero,Southeast Mental Health Services,7500.00,La Junta,General Operating,Health                                                                     ,
El Pomar Foundation,2010,Southeast,Otero,"Grand Friends, Inc. dba Rocky Ford Grand Theater",15000.00,Rocky Ford,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,Southeast,Otero,"La Junta Associated Chanties, Inc",5000.00,La Junta,Program,Human Services,
El Pomar Foundation,2010,Southeast,Otero,"Koshare Indian Museum, Inc",25000.00,La Junta,Other,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,Southeast,Otero,La Junta Middle School,3000.00,La Junta,Other,Education,
El Pomar Foundation,2010,Southeast,Otero,La Junta Middle School,1500.00,La Junta,General Operating,Education,
El Pomar Foundation,2010,Southeast,Otero,Fowler High School,5000.00,Fowler,Other,Education,
El Pomar Foundation,2010,Southeast,Otero,La Junta High School,5000.00,La Junta,Other,Education,
El Pomar Foundation,2010,Southeast,Otero,Manzanola High School,5000.00,Manzanola,Other,Education,
El Pomar Foundation,2010,Southeast,Otero,Swink High School,5000.00,Swink,Other,Education,
El Pomar Foundation,2010,Southeast,Prowers,Southeastern Colorado Homeless Center,5000.00,Lamar,Program,Human Services,
El Pomar Foundation,2010,Southwest,Archuleta,Colorado Mounted Rangers Troop F,1500.00,Pagosa Springs,General Operating,"Community, Public Affairs",
El Pomar Foundation,2010,Southwest,Archuleta,Humane Society of Pagosa Springs,3500.00,Pagosa Springs,Program,Animal Protection and Welfare,
El Pomar Foundation,2010,Southwest,Archuleta,"Lucky Dog, Inc.",2000.00,Arboles,Capital,Animal Protection and Welfare,
El Pomar Foundation,2010,Southwest,Archuleta,"Archuleta County Victims Assistance Program, Inc.",5000.00,Pagosa Springs,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,Southwest,Archuleta,Community United Methodist Church,2500.00,Pagosa Springs,Program,Human Services,
El Pomar Foundation,2010,Southwest,Archuleta,Fisher's Peak Community Church,3000.00,Trinidad,Program,Human Services,
El Pomar Foundation,2010,Southwest,Archuleta,Huerfano Las Animas Area Council of Governments,5000.00,Trinidad,Program,Human Services,
El Pomar Foundation,2010,Southwest,Archuleta,Archuleta County Education Center,4000.00,Pagosa Springs,Program,Children and Youth Services,
El Pomar Foundation,2010,Southwest,Archuleta,Community United Methodist Church,1500.00,Pagosa Springs,Program,Human Services,
El Pomar Foundation,2010,Southwest,Dolores,Dove Creek High School,5000.00,Dove Creek,Program,Education,
El Pomar Foundation,2010,Southwest,Dolores,Dolores County Health Association,5000.00,Dove Creek,Program,Human Services,
El Pomar Foundation,2010,Southwest,Dolores,Dolores County Senior Services,5000.00,Cahone,Program,Human Services,
El Pomar Foundation,2010,Southwest,Dolores,Dolores County Foundation,1500.00,Dove Creek,General Operating,"Community, Public Affairs",
El Pomar Foundation,2010,Southwest,La Plata,Durango Discovery Museum,25000.00,Durango,Capital,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,Southwest,La Plata,Music in the Mountains,2500.00,Durango,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,Southwest,La Plata,Ignacio Community Library,3000.00,Ignacio,General Operating,"Community, Public Affairs",
El Pomar Foundation,2010,Southwest,La Plata,"Kute, Inc.",10000.00,Ignacio,Other,"Community, Public Affairs",
El Pomar Foundation,2010,Southwest,La Plata,San Juan Mountains Association,2500.00,Durango,General Operating,"Community, Public Affairs",
El Pomar Foundation,2010,Southwest,La Plata,San Juan Basin Health Department,10000.00,Durango,Program,Health                                                                     ,
El Pomar Foundation,2010,Southwest,La Plata,Boys and Girls Club of La Plata County,5000.00,Ignacio,Program,Children and Youth Services,
El Pomar Foundation,2010,Southwest,La Plata,Habitat for Humanity of La Plata County,15000.00,Durango,Other,"Housing, Homeless shelters",
El Pomar Foundation,2010,Southwest,La Plata,La Plata Youth Services,5000.00,Durango,General Operating,Children and Youth Services,
El Pomar Foundation,2010,Southwest,La Plata,Manna - The Durango Soup Kitchen,10000.00,Durango,General Operating,Human Services,
El Pomar Foundation,2010,Southwest,La Plata,"Rape Intervention Team, Inc.",10000.00,Durango,General Operating,Human Services,
El Pomar Foundation,2010,Southwest,La Plata,Dogsters Spay and Neuter Program,3000.00,Durango,General Operating,Animal Protection and Welfare,
El Pomar Foundation,2010,Southwest,La Plata,La Plata County Senior Services,7500.00,Durango,General Operating,Human Services,
El Pomar Foundation,2010,Southwest,La Plata,Community Foundation Serving Southwest Colorado,15000.00,Durango,General Operating,"Community, Public Affairs",
El Pomar Foundation,2010,Southwest,La Plata,Dedicated Hearts Foundation,3000.00,Alamosa,Program,Health                                                                     ,
El Pomar Foundation,2010,Southwest,La Plata,"La Puente Home, Inc.",15000.00,Alamosa,Program,"Housing, Homeless shelters",
El Pomar Foundation,2010,Southwest,La Plata,Our Sisters Keeper Coalition,5000.00,Durango,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,Southwest,La Plata,"Rape Intervention Team, Inc.",5000.00,Durango,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,Southwest,La Plata,United Way of Southwest Colorado,10000.00,Durango,Program,Human Services,
El Pomar Foundation,2010,Southwest,La Plata,"Women's Resource Center in Durango, Inc.",5000.00,Durango,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,Southwest,La Plata,"Great Southwest Council, Boy Scouts of America",5000.00,Durango,Student Aid/Scholarship,Children and Youth Services,
El Pomar Foundation,2010,Southwest,La Plata,Boys and Girls of La Plata County,1500.00,Ignacio,General Operating,Children and Youth Services,
El Pomar Foundation,2010,Southwest,La Plata,Durango Arts Center,1500.00,Durango,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,Southwest,La Plata,Fort Lewis College,50000.00,Durango,Capital,Education,
El Pomar Foundation,2010,Southwest,La Plata,Regional Housing Alliance,25000.00,Durango,Program,"Housing, Homeless shelters",
El Pomar Foundation,2010,Southwest,La Plata,San Juan Symphony,2500.00,Durango,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,Southwest,La Plata,Southern Ute Indian Tribe,1500.00,Ignacio,Program,Children and Youth Services,
El Pomar Foundation,2010,Southwest,La Plata,Bayfield High School,5000.00,Bayfield,Other,Education,
El Pomar Foundation,2010,Southwest,Montezuma,Mancos Public Library,5000.00,Mancos,Other,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,Southwest,Montezuma,Onward A Legacy Foundation,5000.00,Cortez,Program,"Community, Public Affairs",
El Pomar Foundation,2010,Southwest,Montezuma,Southwest Open School,5000.00,Cortez,General Operating,Education,
El Pomar Foundation,2010,Southwest,Montezuma,Northwest Colorado Dental Coalition,10000.00,Craig,General Operating,Health                                                                     ,
El Pomar Foundation,2010,Southwest,Montezuma,Bridge Emergency  Shelter,5000.00,Cortez,Program,Human Services,
El Pomar Foundation,2010,Southwest,Montezuma,Four Corners Child Advocacy Center,5000.00,Cortez,Program,Human Services,
El Pomar Foundation,2010,Southwest,Montezuma,Pinon Project,5000.00,Cortez,Program,Human Services,
El Pomar Foundation,2010,Southwest,Montezuma,Four Corners Child Advocacy Center,4000.00,Cortez,Program,Children and Youth Services,
El Pomar Foundation,2010,Southwest,Montezuma,Onward A Legacy Foundation,4000.00,Cortez,Program,Children and Youth Services,
El Pomar Foundation,2010,Southwest,Montezuma,"Community Radio Project, Inc.",1500.00,Mancos,General Operating,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,Southwest,Montezuma,"Renew, Inc.",1500.00,Cortez,General Operating,,
El Pomar Foundation,2010,Southwest,Montezuma,Moffat County High School,5000.00,Craig,Other,Education,
El Pomar Foundation,2010,Southwest,San Juan,San Juan County Public Health,2500.00,Silverton,Program,Health                                                                     ,
El Pomar Foundation,2010,Southwest,San Juan,Silverton High School,5000.00,Silverton,Other,Education,
El Pomar Foundation,2010,Western Slope,Delta,Delta County Joint School District 50J,10000.00,Delta,Program,Education,
El Pomar Foundation,2010,Western Slope,Delta,Delta County Meth Task Force,5000.00,Delta,General Operating,Health                                                                     ,
El Pomar Foundation,2010,Western Slope,Delta,Delta County Citizens for Animal Welfare and Shelters,5000.00,Crawford,Program,Animal Protection and Welfare,
El Pomar Foundation,2010,Western Slope,Delta,Spirt Wind Horse Rescue,2500.00,Hotchkiss,Other,Animal Protection and Welfare,
El Pomar Foundation,2010,Western Slope,Delta,Delta County School District 50-J,1000.00,Delta,Program,Education,
El Pomar Foundation,2010,Western Slope,Delta,"Delta Food Pantry, Inc.",2500.00,Delta,Program,Human Services,
El Pomar Foundation,2010,Western Slope,Delta,"Rotary Club of Paonia Foundation, Inc.",1000.00,Paonia,Program,Human Services,
El Pomar Foundation,2010,Western Slope,Delta,Delta County Joint School District 50J,1000.00,Delta,Program,Children and Youth Services,
El Pomar Foundation,2010,Western Slope,Delta,Delta County,10000.00,Delta,Program,"Public safety, Emergency relief",
El Pomar Foundation,2010,Western Slope,Delta,Delta County Joint School District 50J,5000.00,Delta,Other,Education,
El Pomar Foundation,2010,Western Slope,Delta,Delta County Joint School District 50J,1500.00,Delta,Program,Education,
El Pomar Foundation,2010,Western Slope,Eagle,Eagle River Youth Coalition,2500.00,Avon,General Operating,Children and Youth Services,
El Pomar Foundation,2010,Western Slope,Eagle,Vail Valley Foundation,150000.00,Vail,Program,"Community, Public Affairs",
El Pomar Foundation,2010,Western Slope,Eagle,Red Ribbon Project,2500.00,Avon,General Operating,Human Services,
El Pomar Foundation,2010,Western Slope,Eagle,Youth Foundation,15000.00,Edwards,General Operating,Education,
El Pomar Foundation,2010,Western Slope,Eagle,VVMC Diversified Services,7500.00,Vail,General Operating,Health                                                                     ,
El Pomar Foundation,2010,Western Slope,Eagle,Gore Range Natural Science School,7500.00,Avon,General Operating,"Environment, Conservation",
El Pomar Foundation,2010,Western Slope,Eagle,"Small Champions, Inc.",15000.00,Vail,General Operating,"Community, Public Affairs",
El Pomar Foundation,2010,Western Slope,Eagle,SOS Outreach,7500.00,Avon,General Operating,"Community, Public Affairs",
El Pomar Foundation,2010,Western Slope,Eagle,Food Rescue Express Eagle County,2000.00,Edwards,Program,Human Services,
El Pomar Foundation,2010,Western Slope,Eagle,Red Ribbon Project,2000.00,Avon,Program,Abuse & Neglect Prevention,
El Pomar Foundation,2010,Western Slope,Eagle,Resource Center of Eagle County,6000.00,Avon,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,Western Slope,Eagle,Salvation Army Vail Valley,5000.00,Edwards,Program,Human Services,
El Pomar Foundation,2010,Western Slope,Eagle,Roundup River Ranch,4000.00,Avon,Program,Children and Youth Services,
El Pomar Foundation,2010,Western Slope,Eagle,Eagle Valley Child Care Association,1500.00,Vail,General Operating,Children and Youth Services,
El Pomar Foundation,2010,Western Slope,Eagle,Resource Center of Eagle County,25000.00,Avon,Program,"Community, Public Affairs",
El Pomar Foundation,2010,Western Slope,Eagle,Youth Foundation,1500.00,Edwards,General Operating,Children and Youth Services,
El Pomar Foundation,2010,Western Slope,Eagle,Youth Foundation,1500.00,Edwards,General Operating,Children and Youth Services,
El Pomar Foundation,2010,Western Slope,Garfield,Computers for Kids ,10000.00,Carbondale,Program,"Community, Public Affairs",
El Pomar Foundation,2010,Western Slope,Garfield,"Family Visitor Program of Garfield County, Inc.",5000.00,Glenwood Springs,General Operating,Human Services,
El Pomar Foundation,2010,Western Slope,Garfield,Literacy Outreach,7500.00,Glenwood Springs,General Operating,Education,
El Pomar Foundation,2010,Western Slope,Garfield,"Advocate Safehouse Project, Inc.",10000.00,Glenwood Springs,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,Western Slope,Garfield,Mountain Family Health Center,5000.00,Glenwood Springs,Program,Human Services,
El Pomar Foundation,2010,Western Slope,Garfield,"Family Visitor Program of Garfiel County, Inc.",1500.00,Glenwood Springs,General Operating,"Community, Public Affairs",
El Pomar Foundation,2010,Western Slope,Garfield,Life Inter-Faith Team on Unemployment and Poverty,1500.00,Glenwood Springs,General Operating,Human Services,
El Pomar Foundation,2010,Western Slope,Mesa,Grand Junction Imagination Library,2500.00,Grand Junction,Program,"Arts, Culture & Humanities ",
El Pomar Foundation,2010,Western Slope,Mesa,"Center for Enriched Communications, Inc.",5000.00,Grand Junction,General Operating,"Community, Public Affairs",
El Pomar Foundation,2010,Western Slope,Mesa,City of Fruita,25000.00,Fruita,Capital,"Community, Public Affairs",
El Pomar Foundation,2010,Western Slope,Mesa,"Mesa County Land Conservancy, Inc.",5000.00,Grand Junction,General Operating,"Environment, Conservation",
El Pomar Foundation,2010,Western Slope,Mesa,United Way of Mesa County,10000.00,Grand Junction,Program,"Community, Public Affairs",
El Pomar Foundation,2010,Western Slope,Mesa,Riverside Educational Center,10000.00,Grand Junction,General Operating,Education,
El Pomar Foundation,2010,Western Slope,Mesa,"Child and Migrant Services, Inc.",5000.00,Palisade,General Operating,Human Services,
El Pomar Foundation,2010,Western Slope,Mesa,Habitat for Humanity of Mesa County,20000.00,Grand Junction,Program,"Housing, Homeless shelters",
El Pomar Foundation,2010,Western Slope,Mesa,Hospice & Palliative Care of Western Colorado,10000.00,Grand Junction,General Operating,Hospice,
El Pomar Foundation,2010,Western Slope,Mesa,Mesa Developmental Services,25000.00,Grand Junction,General Operating,Disabled Persons,
El Pomar Foundation,2010,Western Slope,Mesa,Tree House Center for Troubled Youth,5000.00,Grand Junction,General Operating,Children and Youth Services,
El Pomar Foundation,2010,Western Slope,Mesa,Hilltop Health Services Corporation,15000.00,Grand Junction,Program,"Domestic Violence Shelters, Services",
El Pomar Foundation,2010,Western Slope,Mesa,"Marillac Clinic, Inc.",10000.00,Grand Junction,Program,Human Services,
El Pomar Foundation,2010,Western Slope,Mesa,Western Council Boy Scouts of America,7500.00,Grand Junction,Program,Children and Youth Services,
El Pomar Foundation,2010,Western Slope,Mesa,"Mesa Youth Services, Inc.",4000.00,Grand Junction,General Operating,,
El Pomar Foundation,2010,Western Slope,Mesa,Mesa County Business Education Foundation,15000.00,Grand Junction,Program,"Housing, Homeless shelters",
El Pomar Foundation,2010,Western Slope,Mesa,Mesa State College Foundation,50000.00,Grand Junction,Program,Education,
El Pomar Foundation,2010,Western Slope,Mesa,Mesa State College Foundation,10000.00,Grand Junction,Program,Education,
El Pomar Foundation,2010,Western Slope,Mesa,Mesa State College Foundation,25000.00,Grand Junction,Event,"Housing, Homeless shelters",
El Pomar Foundation,2010,Western Slope,Mesa,Mesa State College Foundation,1500.00,Grand Junction,Student Aid/Scholarship,Education,
El Pomar Foundation,2010,Western Slope,Mesa,Riverside Educational Center,1500.00,Grand Junction,General Operating,Education,
El Pomar Foundation,2010,Western Slope,Mesa,Western Colorado Math & Science Center,1500.00,Grand Junction,General Operating,Education,
El Pomar Foundation,2010,Western Slope,Mesa,Hospice and Palliative Care of Western Colorado,25000.00,Grand Junction,Capital,Hospice,
El Pomar Foundation,2010,Western Slope,Mesa,Hospice and Palliative Care of Western Colorado,1500.00,Grand Junction,Program,Hospice,
El Pomar Foundation,2010,Western Slope,Mesa,Quality Health Network,5000.00,Grand Junction,Program,Health                                                                     ,
El Pomar Foundation,2010,Western Slope,Pitkin,"Pathfinders, Inc.",5000.00,Aspen,General Operating,Human Services,
El Pomar Foundation,2010,Western Slope,Pitkin,Spellbinders,5000.00,Aspen,Program,"Community, Public Affairs",
El Pomar Foundation,2010,Western Slope,Pitkin,Aspen Youth Experience,7500.00,Aspen,General Operating,Children and Youth Services,
El Pomar Foundation,2010,Western Slope,Pitkin,"Buddy Program, Inc.",5000.00,Aspen,Program,"Domestic Violence Shelters, Services",
